gene	FPKM	bivalency_status
Gm9910	0.101073	H3K4me3
Gm38184	0	none
Gm17966	0	none
Pcdhga7	7.1471	H3K4me3
Gm37696	0.296899	H3K4me3
Gm37252	0	none
Gm37697	0	none
Strit1	0	H3K4me3
5930409G06Rik	0.726416	none
4930433J02Rik	0	none
Gm37698	0	H3K27me3
1700016D08Rik	0.233353	H3K4me3
Gm37999	0.26519	none
Gm20162	0.0843494	none
Gm38000	0.0319704	none
Gm38001	0.0984763	none
Gm10657	0.724182	H3K4me3
Gm30858	0	none
Gm37997	0	none
Gm37998	0	none
Gm10730	0	none
Gm37412	0.0417407	none
Gm37411	0.0618928	none
Gm37410	0	none
Gm37409	0.214799	none
Gm37407	0.188457	none
Gm18984	0	none
Gm6558	0	none
Gm38373	0	none
Gm7412	0	none
9330121J05Rik	0.00406075	Bivalent
1700023G09Rik	0	H3K27me3
Gm38390	0	none
Gm38374	0.043776	none
Gm38376	0.0906816	none
Gm38375	0.0681744	none
Gm38372	0.373559	none
Gm30725	0	H3K27me3
Gm5285	0	none
Gm37430	0	none
Gm34780	0	none
Gm37433	0	none
Gm37431	0	none
Gm37432	0	none
Gm37428	0	H3K27me3
Gm37429	0	none
1110025M09Rik	0.180318	H3K4me3
Gm29730	0	H3K27me3
9430087J23Rik	0.322084	none
2210017I01Rik	0	none
Gm37263	0	none
Gm37262	0.0314586	none
Gm18900	0	none
Gm37261	0	none
Gm31571	0	none
A730089K16Rik	0.02584	H3K4me3
Gm37839	0	H3K27me3
2610300A13Rik	0	none
Gm4430	0.395992	H3K4me3
Gm18493	0	none
Gm37835	0	none
Gm37836	0	H3K27me3
Gm37837	0.151977	none
Gm37838	0	none
Olfr289-ps1	0	none
Gm37834	0	H3K27me3
Gm37668	0.0271392	none
Gm37667	0	none
Gm34768	0	none
Gm37669	0.0846081	none
Gm10048	0.524624	none
1700012J22Rik	0	none
Gm37666	0.120092	none
Gm37665	0	none
Gm37670	31.0767	H3K27me3
Gm17895	0	none
Gm38217	0.306003	none
Gm38218	0.0118948	none
Ighv1-35	0	none
Gm37337	0	H3K27me3
Gm38215	0	none
Gm38216	0	none
Gm38220	0.088587	none
Gm38221	0	none
Gm38070	0.0138304	none
Gm38069	0.122564	none
2810405F15Rik	0.037925	H3K4me3
8030445P17Rik	0.435961	none
Gm35067	0	none
Gm38068	0	H3K27me3
Pcdhga5	5.74799	H3K4me3
Gm29741	0	none
Gm38067	0.257171	none
C630004M23Rik	0.369699	H3K4me3
Gm37114	0	H3K27me3
Gm37115	0.096907	H3K4me3
Gm18426	0	H3K27me3
Gm37116	0	none
Gm37117	0	none
Gm38188	0	none
9330162B11Rik	0.0117591	none
Gm37113	0	none
Gm10417	0	none
Gm37833	0.017486	none
Gm38325	0	none
Gm38053	0	none
Pcdhgb4	1.7311	H3K4me3
5830405F06Rik	0	H3K27me3
Gm38326	0	H3K27me3
Gm18445	0	none
Gm37840	0	none
Gm37353	0.206688	none
Gm38365	0.0922398	none
Gm38364	0	none
Gm37352	0.0597346	H3K27me3
A430034D21Rik	0	none
Gm37355	0	H3K27me3
Gm37354	0.136799	none
Gm19777	0	none
Gm4856	0	none
Gm37356	0.0229674	Bivalent
Gm17952	0	H3K27me3
Gm18150	0.0621955	none
Gm33191	0	none
Gm37020	0.244292	none
Gm38205	0	none
Gm412	0	H3K27me3
Gm37021	0	none
4930442P19Rik	0	H3K27me3
Gm37022	0.0230363	none
Gm37947	0	H3K4me3
Gm37195	0.159308	none
Gm37948	0	none
Gm34882	0.0371118	none
Gm37949	0.145763	none
Gm30045	0	none
1700018A14Rik	0	Bivalent
Gm37950	0	none
Gm37951	0	none
Gm37359	0	none
Gm38366	0.0316388	none
Gm38391	0.0373248	Bivalent
Gm3081	0.10445	none
Gm37357	0.0871652	none
Gm37358	0	H3K27me3
Gm37361	0	none
Gm5694	0	none
Gm37242	0.0763145	none
Gm38060	0	none
Gm38329	0.112208	none
Gm38328	0	none
3110062G12Rik	0.0532432	none
Gm38061	0	none
Gm38331	0.0607879	none
Gm38330	0	H3K27me3
Gm38327	0.0185656	H3K4me3
Gm21791	0	none
Gm31406	0.0587851	none
Gm19024	0	H3K27me3
Gm37769	0.0823375	none
Gm37770	0	none
Gm29678	0	H3K27me3
Gm37706	0.118643	none
Gm37707	0.221708	none
Gm37768	0.116375	none
Gm37207	0	none
Gm37206	0.0636629	none
Gm37209	0	none
Gstp-ps	0.221186	none
Gm37203	0	H3K27me3
Gm37202	0	none
Gm37205	0	H3K27me3
Gm37204	0.112972	none
Gm37201	0.0949171	none
Gm32569	0.0823889	H3K4me3
Gm30705	0	none
Gm34294	0.0343715	none
2900037B21Rik	1.00956	none
Gm36261	0	none
Gm9227	0	none
Gm38185	0	none
Ighv1-8	0	none
Gm38186	0	Bivalent
2900042K21Rik	0.187405	none
Gm37622	0.564979	none
Gm37621	0.481185	none
Gm37620	0	none
Gm37991	0	none
Gm38204	0	none
Pcdhga4	5.66921	H3K4me3
Gm37624	0	none
Gm37623	0	none
Gm37072	0	none
Gm37130	0	none
Gm38180	0	H3K27me3
Gm37074	0.0482863	none
Gm37073	0	none
Gm6321	0	none
Gm30598	0	none
A730004F24Rik	0	none
Gm38019	0	none
4930503O07Rik	0	none
Gm37529	0.247824	none
Gm37530	0.0722311	none
A830029E22Rik	0.0928525	none
Gm37531	0.0461248	none
Gm38020	0.606798	none
Gm17877	0	H3K27me3
Gm38018	0	H3K27me3
Gm6555	0	none
Gm10728	0.0354184	none
Gm37290	0	none
Gm42568	0.15677	none
Gm37291	0	H3K27me3
4930518J20Rik	0.0225712	Bivalent
6820402A03Rik	0.135809	none
Pcdha6	2.28128	H3K4me3
Gm33222	0	none
Nras-ps2	0	none
D030062O11Rik	0	H3K27me3
Tstd1	0.0679493	none
Gm37659	0	none
Gm2136	2.80567	none
Gm20857	0	none
4933431K14Rik	1.05985	H3K4me3
Gm19430	0	H3K27me3
Gm38038	0	none
Gm35299	0	none
Gm38039	0.759843	none
Gm37094	0.00642224	none
2700078F05Rik	0.0763146	none
Gm37095	0	none
Gm37096	0	H3K27me3
Gm7103	0	H3K27me3
Gm30074	0.0239304	H3K27me3
Gm37097	0	H3K4me3
Gm37099	0	none
Gm37098	0	none
Gm38316	0	none
Gm17530	0.215867	none
Gm38315	0.0339426	none
Gm6162	0	none
Gm37651	0.0635853	none
Gm38317	0	none
Gm37650	0	none
Gm7142	0	none
Gm37652	0.031509	H3K27me3
Gm37653	0.0759712	none
Gm38242	0	none
Gm38241	0.0331835	none
Gm38240	0.0477433	H3K27me3
Gm38238	0	H3K27me3
Gm38237	0	none
1700001G17Rik	0.165621	H3K4me3
Gm38236	0.0947709	none
Gm38243	0.655598	none
Pcdhgb5	4.0442	H3K4me3
Gm37283	0.0579105	H3K27me3
Gm36467	0	none
Gm6934	0.529588	Bivalent
Gm37284	0.0742778	none
Gm37805	0.57659	H3K4me3
Gm37285	0.217405	none
Gm37286	0	none
Gm37287	0	none
Gm37288	0	none
Gm8009	0	H3K27me3
Gm37859	0.196375	H3K4me3
Gm37861	0.132252	none
Gm37860	0.0389068	none
Gm18382	0	none
Gm37857	0	none
Gm38392	0	none
Gm37858	0	H3K27me3
Gm37856	0	H3K4me3
Gm7343	0	none
Pcdha9	2.41362	H3K4me3
Gm36934	0	none
Gm36933	0.0244973	none
Gm34217	0	none
Gm36932	0	none
Gm36997	0	none
2900035J10Rik	0.143684	none
Gm36930	0.015239	none
Gm36931	0.00646758	none
Gm37524	0.867856	none
Gm37523	0	none
Gm37656	0	none
Gm37522	0.0619931	none
Gm37526	0.0688534	none
Gm35025	0	H3K4me3
Gm37525	0	none
Gm37657	0	none
Gm37527	0	none
Gm10129	0	H3K27me3
Ighv1-17	0	none
Gm38095	0.0444864	H3K27me3
Gm3745	0	H3K27me3
Pcdhga6	5.6966	H3K4me3
4930590H14Rik	0	none
Gm37990	0	none
Gm38094	0	none
Gm18964	0	none
Gm2229	0	H3K27me3
Gm38093	0	H3K27me3
Pcdha8	0.274892	none
Spin3-ps	0	none
Gm21660	0	none
Gm37064	0.0274203	none
Gm37062	0	none
Gm37063	0.0382387	none
Trbv6	0	H3K27me3
Gm37060	0.108377	none
Gm37061	0.0394806	none
Gm38005	0	none
Gm38004	0	H3K4me3
Gm33954	0	none
Gm31422	0	none
Gm38007	0	none
Gm19194	0	none
Gm38006	0	none
Gm6680	0	none
Gm38009	0.06611	none
Gm38008	0	none
D430013B06Rik	0.157209	none
6030460B20Rik	0	none
Gm7899	0.730095	none
Gm38177	0.153233	none
Gm38178	0.100704	H3K4me3
Gm32950	0	H3K4me3
2610001A08Rik	0.168907	H3K27me3
Gm38174	0	none
Gm37609	0	H3K27me3
Gm37608	0.290271	H3K4me3
Gm37611	0.12977	none
Gm49885	0	H3K27me3
Gm37613	0.0875785	none
Gm37612	0	none
Gm37614	0	none
Gm37607	0.729733	none
1700040K01Rik	0	H3K27me3
Gm37807	0	none
Gm37808	0	none
Gm31266	0	H3K4me3
4933436E23Rik	0	none
Gm19026	0.871293	Bivalent
Gm37809	0.0393263	none
Gm20056	0.212598	none
Gm17934	1.78522	none
Gm37806	0	H3K27me3
Gm3933	0	none
Gm37606	0.118586	none
Gm18658	0.624762	none
Gm37250	0.0372635	none
Gm2474	0	none
Gm37249	0.0826629	none
Gm37604	0	H3K27me3
Gm37603	0	none
Gm37418	0	none
Gm10764	0	H3K27me3
Gm37417	0	H3K27me3
Gm37415	0.252614	H3K4me3
Gm37416	0	none
9630010A21Rik	0.223321	none
Gm37420	0.0505739	none
Gm38362	0	H3K27me3
Gm38361	0	none
Gm38363	0	none
Ighv1-38	0	none
Gm38360	0	none
Ighv10-2	0	none
Gm17806	0	none
Gm21358	0	none
Gm8197	0	none
Gm37009	0	H3K4me3
Gm10748	0.413035	Bivalent
Gm37452	0.150225	H3K27me3
Gm37010	0	none
Gm37005	0.142205	none
Gm37006	0.294662	none
Gm37007	0	none
Gm37008	0	H3K4me3
Gm37011	0.27113	none
Gm28724	0	none
Gm37941	0.107229	none
Gm31572	0	none
Ighv5-18	0	none
Gm37129	0	none
Gm37942	0.121113	none
Gm37128	0	none
Pcdhga8	5.64972	H3K4me3
Gm30238	0.508408	H3K4me3
Gm37940	0.340137	none
Gm37500	0.240562	H3K4me3
Gm37499	0.799315	none
Gm37501	0	none
Rps2-ps2	0	none
Gm37497	0	none
Gm34379	0	H3K27me3
Tigd5	0.812975	H3K4me3
Gm37498	0.00644092	H3K27me3
Gm37502	0	none
Gm31511	0	none
Gm38074	0	none
Gm33819	0	H3K27me3
Gm18403	0	none
Gm38073	0.115967	none
Ighv1-6	0	none
Gm38071	0.0179969	none
Gm38072	0	none
Ighv12-1	0	none
Gm21366	0	none
Gm37897	0.00886119	none
Gm5841	0.135304	none
Gm6123	0.188874	none
Gm37896	0.0182556	H3K27me3
Gm37895	0.442485	none
B230112G18Rik	0	H3K4me3
Gm37894	0.0776381	none
Gm9932	0	none
Gm37893	0.124946	none
Gm37892	0	H3K4me3
Gm36961	0	none
Gm36962	0	Bivalent
Gm36963	0	none
Gm36964	0	none
Ighv5-3	0	none
AY702102	0.0521197	none
Gm36965	0	none
Gm37186	0.217745	none
Gm36960	0	none
Ighv3-4	0	none
Gm38227	0.345333	H3K4me3
Gm34732	0	none
Gm37344	0	none
Rpl26-ps3	0	none
Gm38228	0.0263711	none
Gm37345	0.580237	none
4930594C11Rik	0.0773438	none
Gm38226	0	none
Gm8939	0	none
Gm37269	0	none
Gm37268	0.0747754	none
Gm29718	0.100697	H3K27me3
Gm37721	0	none
Gm37270	0.0647857	none
Gm37118	0	H3K4me3
Gm10766	0	H3K4me3
Gm8023	0	none
Gm37720	0.103086	none
Gm37119	0	H3K27me3
Gm36388	0.193426	H3K4me3
Gm38213	0	none
Gm30932	0	none
Gm8407	0.124149	none
Gm30173	0	H3K4me3
Gm37120	0	none
Gm38214	0.248335	none
2610509F24Rik	0	none
Gm21890	0	none
Gm37678	0	none
Gm37679	0	none
Gm37466	0	none
BC055308	0.136671	none
Gm37676	0	none
Gm37677	0.250178	none
Gm37071	0	none
4930474B08Rik	0	none
Gm20305	23.4523	none
Gm37450	0	none
Gm37449	0	none
Gm37451	0	none
Gm20045	0.547455	H3K4me3
Gm37447	0.216657	none
Gm37446	0.594051	none
Gm5539	0.227363	none
Gm37448	0	none
Ighv5-21	0	none
Ighv8-3	0	none
Gm38031	0.0165847	H3K27me3
Gm38029	0.0856205	none
Gm38030	0	none
Gm38028	0	none
5730488B01Rik	0	H3K27me3
4833421G17Rik	0.12854	none
Gm38027	0	H3K27me3
Gm38025	0	none
Gm38026	0	H3K4me3
Gm38335	0.0208994	none
Gm38334	0	none
Gm38336	0.28266	H3K4me3
4930565D16Rik	0	none
Gm38333	0	none
Gm38332	0	none
Gm38337	0	H3K27me3
Gm37366	0.156017	none
Gm32391	0	none
Gm37364	0	H3K4me3
Gm37365	0	none
4930562F17Rik	0	none
Gm10745	0	none
Gm37362	0	none
Gm37363	0.691966	none
4833412K13Rik	0.0654982	none
Gm37215	0.215818	none
Gm36536	0	none
Gm37214	0	none
Gm37213	0	none
Gm33571	0	none
E330040D14Rik	0	H3K27me3
Gm37212	0.545696	H3K27me3
Gm37211	0.442714	none
Gm5851	0	none
Gm37210	0	none
5330406M23Rik	1.02857	none
Gm17771	0	none
Gm20833	0	none
Gm37773	0.19216	none
2900092N22Rik	0.755449	none
Gm37774	0	H3K27me3
Gm37775	0	H3K27me3
Gm37776	0.0461455	none
Gm37771	0	none
Gm37772	0.151366	none
Gm37563	0	H3K4me3
Gm37562	0.0730552	none
Gm37564	0	H3K4me3
Gm6525	0.176678	none
Gm37566	0.108094	none
Gm37565	0	none
Gm37567	0	none
Gm37561	0	none
Gm38127	0	none
Gm38128	0	none
Gm38125	0.0553514	none
Gm38126	0.0460504	none
Gm38131	0	none
Gm38132	0	none
Gm38130	0	none
Gm9124	0	none
Gm37954	0.183275	none
Gm37953	0.0774481	none
Gm37952	0	none
Pcdhgb7	8.1644	none
Gm37956	0.0620103	none
Gm37197	0	none
Gm37955	0	none
Gm37196	0	H3K27me3
Gm37199	0	none
Gm37198	0	none
Gm36866	0	none
Gm37028	0	none
4930448I06Rik	0	none
Gm37029	0	none
Gm37025	0.0972235	H3K4me3
5430433H01Rik	0	none
Gm37026	0	none
Gm37027	0	H3K4me3
Gm37023	0.0981559	none
Gm37024	0	H3K27me3
Gm38279	0	none
Gm38278	0	none
Gm7115	0	none
Gm29739	0	none
Gm38276	0	none
Gm21427	0	none
1700039M15Rik	0	H3K4me3
Gm38277	0	none
Gm38275	0	none
Gm38274	0	H3K27me3
Gm37317	0	none
A930014E01Rik	0.265512	none
A330015K06Rik	0.759455	none
Gm37314	0.216232	none
Gm37315	0	none
Gm20356	0	none
Gm37313	0	none
AA619741	0	H3K27me3
Gm37312	0	H3K27me3
Gm37880	0.234184	none
Gm37881	0	H3K27me3
Gm32496	0	none
Gm9517	1.33365	none
Gm37877	0.0293222	none
Gm37878	0	none
Gm10848	0.123555	H3K4me3
Gm37879	0.136308	none
Gm37876	0	none
Gm30292	0.0370021	none
Gm37295	0	none
Gm37294	0	H3K27me3
Gm37293	0	none
Gm37292	0	H3K4me3
Gm37297	0.297527	none
Ighv8-1	0	none
Gm37296	0.0882057	none
Gm20743	0.0410436	none
Gm37298	0.0962366	none
Gm37484	0	H3K27me3
Gm37485	0.0478642	none
Gm37482	0	H3K4me3
Gm37483	0	none
Gm37488	0.123365	none
Gm37486	0.290637	none
Gm20928	0	none
Ighv6-2	0	none
Gm36951	0.0702366	none
Gm36950	0	none
Gm36952	0.57073	none
4921511E07Rik	0	none
Gm2328	0	none
Gm36953	0	H3K27me3
Gm36955	0.292238	none
Gm36954	0	none
Gm36949	0.0963226	none
Gm37140	0.426386	none
Gm6140	0	none
Gm37141	0	none
Gm18433	0	none
D130019J16Rik	0.135508	none
Gm30175	0	none
Gm37142	0	none
Pcdha2	1.03909	H3K4me3
Gm37138	0.0250522	none
Gm44573	0.0614545	H3K4me3
Ighv10-4	0	none
Gm38105	0.115873	none
Gm38104	0.129504	none
Gm38103	0	H3K27me3
Gm38102	0.0733513	H3K4me3
Gm38101	0.148197	H3K4me3
Gm38100	0.0188085	none
Gm38099	0.0267686	none
Gm20089	0.0913704	none
Gm37619	0	none
Gm19057	0	none
Gm38248	0.0472866	none
Gm38249	0	none
Gm38247	0	none
A030012G06Rik	0	H3K27me3
Gm38250	0.355224	H3K4me3
Gm7430	0	none
Gm37702	0.234331	none
Gm18296	0	H3K27me3
Gm37259	0	none
Gm37703	0	none
Gm37701	0	none
Gm37700	0	none
Ighv1-51	0	none
Gm2429	0	none
Gm9916	0.695499	H3K4me3
Gm37970	0	none
Gm8850	0.484314	none
Gm21362	0	none
1700054O19Rik	0	none
Gm37818	0.0488796	none
Gm18692	0	none
Gm37819	0	none
Gm37820	0	Bivalent
Gm37821	0	none
Gm37822	0	none
Gm10472	0.253074	H3K4me3
Gm30737	0	none
Gm37253	0	none
Gm33354	0	H3K27me3
B230377A18Rik	0.942099	H3K4me3
Gm37632	0.030572	none
Trbv9	0	none
4930420N18Rik	0	none
Gm37399	0	H3K4me3
4930535G08Rik	0	none
Gm8101	0	none
Gm37398	0	none
Gm37397	0.143637	none
Gm37396	0.0605177	none
Gm32250	0	none
Gm37395	0	none
Gm37401	3.48357	H3K4me3
Gm37400	0	none
Gm37984	0.175456	none
Gm37985	0.000769417	H3K27me3
Gm37986	0	none
Ighd	0	none
Gm36638	0.0716816	none
Rpl13-ps4	0	none
Gm37987	0	none
Gm37988	0	H3K4me3
Gm9134	4.19135	none
Gm37989	0	none
4930578I07Rik	0.0234428	none
Gm37051	0.242497	none
Gm7292	5.24003	none
Gm18428	0	none
Gm37693	0	none
4930517L18Rik	0	none
Gm7470	0.0175091	none
Gm37050	0	none
Gm35955	0	none
Gm18433	0	none
Gm37591	0	H3K27me3
Gm37592	0	H3K4me3
Gm37590	0	H3K27me3
Gm34023	0	none
5330439B14Rik	0	H3K27me3
Gm37589	0.222556	none
4930533L02Rik	0	none
Gm33533	0.102041	none
Gm37587	0	H3K27me3
Gm37588	0.0354228	none
Gm36858	0.095499	none
Gm9442	0	none
Gm38154	0	none
Gm38153	0	none
2900018N21Rik	0.0207631	none
Gm38155	0.112406	none
Gm21768	0	none
Gm38152	0	none
Gm38151	0	none
Gm18036	0	none
Pcdha4	1.91709	H3K4me3
Gm37174	0.0894129	H3K4me3
Trbv27	0	H3K27me3
Gm37172	0	none
Gm37173	0	none
Gm20172	0.333085	none
Gm37175	0	none
Gm37538	0	none
Gm31186	0	none
Gm17781	0	none
Gm37747	0.0483045	none
9430062P05Rik	0	none
Gm18529	0.262277	none
Gm8869	0	none
Gm37748	0.117109	H3K4me3
Gm20807	0	none
Gm37750	0	none
Gm37749	0	none
Gm38298	0	none
Gm37891	0.103107	none
Gm38297	0.0558321	none
A530064N14Rik	0.230994	none
Gm8823	0	none
Gm37867	0	none
Gm37866	0	H3K27me3
Gm38299	0.0801821	none
Ighv5-10	0	none
Gm38300	1.04806	H3K4me3
Rps2-ps11	0.393042	none
Gm37461	0	none
Gm37460	0.177524	none
Gm37459	0.106522	none
Gm10862	0.400965	none
Gm37458	0	none
Gm37457	0	none
Gm37456	0	H3K27me3
Gm37455	0	H3K27me3
Gm37454	0	none
Gm38041	0.12652	none
A130071D04Rik	0.0049216	none
Gm38042	0.0659533	none
Gm38043	0.100674	none
Gm38044	0	none
Gm6197	0.216402	none
Gm38045	0	none
Gm38046	0	none
Gm38040	1.61546	H3K27me3
Gm9924	0.0738767	H3K27me3
Wdr49	0	none
Gm36975	0	none
Gm36976	0	none
Gm36974	0	none
Gm36972	0	none
Gm36973	0	none
Gm36971	0	Bivalent
Gm5846	4.44611	none
Gm4081	0.0140817	H3K27me3
Gm37910	0	H3K27me3
Gm37912	0	none
Gm37911	0.111216	none
Gm37907	0	H3K27me3
Gm37906	0.113898	none
Gm37909	0.104923	H3K4me3
Gm37908	0	H3K27me3
Pcdha7	1.39544	H3K4me3
Ighv5-19	0	none
Ighv1-60	0	none
Gm37318	0	none
Gm37319	0	none
Gm37320	0.0543566	none
Gm37321	0	none
Trbv28	0	none
Gm37322	0	none
Gm37323	0	none
Gm37324	0	none
Gm38285	0.341878	Bivalent
Gm38284	0	none
Gm38283	0	none
Gm10253	0.0641326	none
Gm38282	0	none
Gm38281	0	H3K27me3
Gm34240	0	none
Gm38280	0	none
Gm9131	0	none
C130089K02Rik	0.133433	none
Gm10522	0	none
Gm37688	0	none
Gm36401	0.0720122	none
5730408A14Rik	0.213014	none
Gm38077	0.279444	none
Gm37690	0	none
Pcdhga3	11.7601	H3K4me3
Gm37689	0	none
Gm37691	0.0251338	none
Gm37692	0	none
Gm38244	0	none
Gm37125	0	H3K27me3
Gm7182	0	none
Gm37126	0	none
Gm7003	0	none
Gm31260	0	none
Gm37127	0.129789	none
Gm8762	0	H3K27me3
Gm38080	1.32853	none
Gm37928	0.944127	none
Gm38081	0.0724288	none
Gm38078	0	none
4930470B04Rik	0.162488	none
4933409D19Rik	0	none
Gm38079	27.5714	none
2010103J01Rik	0	none
Gm38082	0.0519405	none
Gm37514	0	none
Gm37513	0.0114401	none
Gm37511	0	none
Gm37517	0.0510639	none
Gm6300	0.0222249	H3K27me3
Gm37516	0	none
Gm37515	0	none
Gm37510	0.0299799	none
Gm37509	0.104963	none
4933436F18Rik	0	none
Gm37032	0	none
4930402C01Rik	0	H3K27me3
Gm37553	0.0533562	none
Gm37031	0	none
Gm7449	0	none
Gm37030	0	none
Gm37033	0.0661239	none
Gm17967	0	none
Gm37960	0.379798	none
Gm37962	0.0887802	none
Gm37961	0	none
Gm37254	0.247085	none
Gm37957	0	none
Gm37959	0.0677862	none
Gm37958	0	none
Gm37964	0.164773	none
Gm37963	0.858768	none
Gm38010	0.0260502	none
Gm20750	0	none
Gm38012	0.00984771	none
Gm38011	0	none
Gm36728	0	none
Gm31748	0	none
Gm38014	0.0479408	none
Gm38013	0	none
Gm38015	0	none
Gm37467	0	none
Gm37066	0.0127149	none
Gm30340	0.3018	none
Gm37798	0	none
Gm37065	0	H3K27me3
Gm37799	0	none
Gm37069	0.0885843	none
Gm37067	0.0161602	none
Gm37068	0	none
Gm37070	0	none
2900092O11Rik	0	Bivalent
E230020A03Rik	0.015169	H3K27me3
Ighv1-14	0	none
A030005K14Rik	0	none
Gm19058	0	none
Gm38370	0	none
Gm38369	0	none
Gm38368	0.135137	none
Gm18299	0	H3K27me3
2610034O05Rik	0	H3K27me3
Gm37425	0	H3K27me3
Gm37112	0	none
A430027C01Rik	0.20764	none
Gm37426	0.020841	none
Gm37421	0	none
Gm37422	0.0866989	H3K27me3
Gm37423	0.0183487	none
Gm37424	0	none
Gm37427	0	none
Gm20851	0	none
Gm19030	0	none
Gm35801	0	H3K27me3
4932431L22Rik	0	none
4932442E05Rik	0.169038	none
Gm33051	0.126291	none
Rhbg	0	H3K27me3
Gm30312	0	none
Gm37256	0	H3K4me3
Gm37255	0.0418094	none
Gm37830	0	none
Gm37831	0	H3K27me3
Ighv8-8	0	none
Gm37829	0.0635773	none
Gm37827	0.121712	none
Gm37828	0	H3K27me3
Gm37825	0	none
Gm37826	0	none
Gm37824	0.00917696	H3K27me3
Gm9121	0	none
Gm37662	0.0534878	none
Gm37661	0.041981	none
Gm18698	0	none
BC002189	0	H3K27me3
Gm10513	0.0229354	none
Gm37660	0.031109	none
Gm21736	0	none
Gm37663	0.0656628	none
Gm38207	0	H3K27me3
Gm38208	0	none
Gm38209	0	none
Trbv25	0	H3K27me3
Gm38210	0.0380582	none
Gm38211	0	none
Gm18717	0	H3K27me3
Gm38212	0	none
Gm10305	0.0145733	none
Gm21661	0	none
Gm38063	0	none
Gm38064	0	none
Gm33142	0	none
Gm38065	0	none
Gm38066	0	H3K27me3
Gm31373	0	H3K27me3
Gm38062	0.253461	none
Gm9700	0	H3K27me3
Gm20770	0	none
Gm32340	0	none
Gm19552	0.0372389	none
Gm37111	0.0576521	none
Gm5837	10.2122	none
Gm10555	0	H3K4me3
Gm37110	0.0227262	none
Gm30353	0	none
Gm36345	0	none
Gm37736	0.0513931	none
Gm37737	0	H3K27me3
Gm37738	0.0646877	none
Gm7445	0	none
Gm37739	0	none
Gm37740	0	none
A430027H14Rik	3.53867	H3K4me3
Gm37735	0	none
Gm33994	0	H3K27me3
Gm34015	0	none
Gm18843	0	none
Gm37165	1.18103	H3K4me3
Gm29813	0	none
Gm37164	0	none
Gm37163	0.0401342	none
Gm9884	0.024142	H3K4me3
Gm18407	0	none
Gm37162	0	H3K27me3
Gm37161	0.0515469	none
Gm37336	0.108016	none
Gm34073	0	H3K27me3
Gm38159	0	none
Gm37335	24.3799	none
Gm37333	0.232197	none
Gm37334	0.42894	none
1700045I11Rik	0	none
Gm37332	0	none
Gm43314	0.0168367	none
Rbakdn	0	none
Gm6077	0	none
Gm43731	0	none
Gm43739	0	none
Igkv5-40-1	0	none
Gm18660	0	none
Gm42686	0.00801388	H3K27me3
Gm23786	0	none
Gm44303	0	none
1700016B01Rik	0	none
Gm43035	0	none
Gm3527	0.130978	none
Gm43114	0	none
Ighv8-15	0	none
Gm6602	0	H3K27me3
Gm32754	0	none
E030032P16Rik	0	none
Gm43858	0.604197	none
Gm43022	0	none
Gm43857	0.32396	H3K4me3
Gm43142	0	none
Gm43589	0.0768455	none
Igkv13-57-2	0	none
Gm47309	0	none
9330178D15Rik	0	none
Gm4610	0	none
Gm5983	0	none
Gm43192	0	none
Gm36520	0	none
Gm44403	0	none
Gm43118	0.50527	none
Gm8115	0	none
Mir466c-1	0	none
Gm42767	0.128103	none
Gm43041	0	none
Gm17977	0.0738877	none
Mir7227	0	none
Gm43209	0	none
Gm43255	0.069674	H3K27me3
Gm43054	0.0803382	none
Gm44463	0	H3K27me3
Gm43010	0.0407155	none
Fbxw23	0	none
Gm42886	0	none
Gm42836	0	H3K4me3
Igkv9-119	0	none
F830115B05Rik	0.044377	none
Gm6641	0	none
Gm8929	0	none
5830437K03Rik	0	H3K27me3
Gm42620	0	none
Gm42497	0.0457253	H3K27me3
Mir380	0	none
Gm42701	0.0205249	none
Rpl18a-ps3	0	none
4921511C10Rik	0	none
4921539H07Rik	0.0249617	none
Gm43161	0	none
Gm43666	0.00982168	none
Gm44311	0	none
Gm5034	0	none
Gm43145	0.0787523	none
Gm42721	0.0420558	none
Ighv1-65	0	none
Gm24022	0	none
Gm42593	0	none
Gm19080	0	H3K27me3
B230334C09Rik	37.6934	none
Gm30214	0.0671175	none
Gm49346	0	H3K4me3
Dmrt1i	0	H3K27me3
Gm29745	0	none
Gm42779	0	none
Gm47314	0	H3K4me3
Gm42915	0	none
Gm42922	0.0645097	H3K4me3
Gm43409	0	H3K27me3
Gm31651	0	H3K4me3
Gm44390	0	H3K4me3
Igkv13-76	0	none
Gm567	0	none
Gm42449	0.0390179	H3K27me3
Gm8704	0	none
Fbxw27	0	none
Gm43804	0.133065	none
Gm6069	0	none
Gm43356	0	none
Mir1839	0	none
Gm42678	0	none
Trav7-1	0	none
Gm43185	0.280935	none
Gm42541	0.0271799	none
Gm6394	0	none
Gm43478	0	none
Gm42448	0.179448	none
Gm42675	0.018493	none
Mir3535	0	none
Gm44319	0	none
Trav13n-1	0	none
Trgj3	0	none
Gm43774	0	none
Gm42909	0	none
Gm42421	0.0358998	none
Gm42461	0	H3K27me3
Gm44377	0	none
Gm43239	0	none
Gm42424	0	none
4930568A13Rik	0	none
Gm42939	0.0161871	none
Gm42623	0	H3K27me3
Gm43290	0.431588	none
Gm9207	1.48708	H3K27me3
Gm8862	0	none
Gm2314	0	none
Gm30484	0	none
Gm9173	0	none
Gm43485	0.521025	none
